Complexity,Loss,Equation
1,49.500404,"4.9188337"
3,2.738749,"x0 * x0"
5,2.7019727,"(x0 + -0.086675525) * x0"
6,1.0389234,"(x0 * x0) + cos(x3)"
8,0.22722042,"(x0 * x0) + (cos(x3) * 2.3174915)"
10,1.660827e-13,"(cos(x3) * 2.5382001) + ((x0 * x0) + -0.5000001)"
12,1.2124523e-13,"((cos(x3) * 2.5382) + 0.5503487) + ((x0 * x0) + -1.0503486)"
15,1.10276236e-13,"(1.020307 * cos(x3)) + ((x0 * x0) + ((cos(x3) * 1.5178931) + -0.5))"
