"time","x1","x2","x3","x4"
31,0.238147867346559,0.509709461587494,0.161348401922095,0.361525196190717
31.5,0.233419521519063,0.496288637254304,0.175567969023466,0.369358846650482
32,0.228529002340596,0.482612521084282,0.190041237459475,0.377317703408584
32.5,0.223503471329676,0.468716239889286,0.204645724396218,0.38542627314746
33,0.218381909245846,0.454633831428135,0.219256336292525,0.393702136787516
33.5,0.213212700644438,0.440400176681468,0.233746167789426,0.402154048430221
34,0.208051262533328,0.426052574590894,0.247987259199007,0.410780713143954
34.5,0.202957832566829,0.411631867697779,0.261851521944082,0.419570190376916
35,0.197995498360801,0.397183078003917,0.275211959130676,0.428499850185601
35.5,0.193228519697874,0.382755550722972,0.28794419485129,0.437536787635209
36,0.188720979606516,0.368402643814567,0.299928218286075,0.446638592835656
36.5,0.184535794567893,0.354181038987192,0.311050170283577,0.455754377133744
37,0.180734108742457,0.340149774293624,0.321203955035042,0.464825955726916
37.5,0.177375091590475,0.326369112310169,0.330292454756454,0.473789087601885
38,0.174516152376039,0.312899362297692,0.338228159620418,0.482574677985059
38.5,0.172213577785629,0.299799770274037,0.344933074562732,0.491109855872589
39,0.170523618637505,0.287127511724093,0.350338006375268,0.499318782329495
39.5,0.16950392257461,0.274937086713764,0.354380610296456,0.50712327671822
40,0.169215437452694,0.263279904714281,0.357003211200414,0.514443017240122
40.5,0.16972480060403,0.252204151011941,0.358150459358681,0.521195349137667
41,0.171106847879613,0.24175509209761,0.35776600038711,0.527294550690454
41.5,0.173448149683384,0.23197564292847,0.355789112930189,0.532650493167079
42,0.176850667025141,0.22290741719625,0.352150886950552,0.537166417250417
42.5,0.181435396241786,0.214592279158036,0.346772529764105,0.540737214711656
43,0.187348062245903,0.207074144955825,0.339562824908498,0.54324571291118
43.5,0.194764472680471,0.200401489488664,0.330417346959233,0.544558680422318
44,0.203894585254347,0.194630095620136,0.319219934476106,0.544522015689682
44.5,0.214988203111482,0.18982694760788,0.305849152170082,0.542956496252769
45,0.228337658065966,0.186074745520151,0.290189085645326,0.539652682502121
45.5,0.244275612272699,0.183477288885462,0.272148216622549,0.534366394767752
46,0.26316406752369,0.182166335530073,0.251691113673494,0.526818587277644
46.5,0.285366456371316,0.182309438318554,0.228883732684343,0.516700815164133
47,0.311192834664548,0.184118613126467,0.203953030200089,0.503691946340337
47.5,0.340806876025712,0.187859106043415,0.177354383611941,0.48749293949646
48,0.374080004825207,0.193856646536421,0.149830615920497,0.467888620387958
48.5,0.410413309804109,0.20249898009836,0.122418792493475,0.444834566138589
49,0.448560461414598,0.214227927277661,0.0963683666102277,0.418559966201664
49.5,0.486545051722205,0.229515819325361,0.072941908663248,0.389653612305186
50,0.521789731713251,0.248820034904415,0.0531321712156798,0.359084171326547
