Complexity,Loss,Equation
1,0.009629252,"0.0040775537"
3,0.009202912,"x0 * 0.06551195"
5,0.009005253,"(x0 * 0.10630916) + -0.019219283"
9,0.008981371,"-0.02516493 - (x0 * ((x0 * 0.09823582) + -0.17972888))"
17,0.008968772,"((x1 + -2.5802839) + (x1 * x0)) * (((x0 * 0.890003) - (x0 + -0.015689272)) * x1)"
