Complexity,Loss,Equation
1,0.0015515472,"0.027975783"
3,0.0014949876,"x2 * 0.056175705"
5,0.0014518257,"(x0 * 0.009425409) + 0.015683362"
7,0.0006538747,"((x0 * -0.019058865) + 0.06933332) * x0"
9,0.00014706238,"(x0 + -0.5512457) * (0.30807802 - (x1 * 0.55398643))"
11,0.00011464531,"-0.044551253 - (x0 * (((x1 * 0.88694257) + -0.51058024) * x2))"
15,0.00010947461,"(0.028453792 - ((x0 + -0.50076646) * -0.27440035)) + (((x0 + -0.33901286) * x1) * -0.48276734)"
