Complexity,Loss,Equation
1,0.0011299002,"-0.0022257378"
3,0.0011169272,"x0 * -0.0131786335"
5,0.0010595989,"(x0 * -0.027481679) * x1"
7,0.0009297205,"0.12524803 - ((x1 + x0) * 0.0799982)"
9,0.0008840974,"(x1 * (-0.040943958 - (x0 * 0.08118859))) + 0.07346522"
11,0.00088409684,"((x1 * (-1.0409443 - (x0 * 0.081188984))) + 0.073465884) + x1"
