Complexity,Loss,Equation
1,0.009629252,"0.0040582963"
3,0.009202912,"x0 * 0.065512076"
5,0.009005253,"(x0 * 0.10631011) + -0.019219678"
9,0.008982006,"(x0 + -0.15844731) * ((x0 * -0.08855939) + 0.15746756)"
11,0.008981372,"((x0 * x0) * -0.098174855) + ((x0 * 0.17969324) + -0.025164373)"
15,0.008978929,"(0.09390861 - (((((x1 * 0.15440881) + -1.9100529) + x0) * -0.38781276) * x0)) * -0.26269364"
