Complexity,Loss,Equation
1,0.0011299002,"-0.0022260046"
3,0.0011169274,"x0 * -0.013182371"
5,0.0010595988,"x0 * (x1 * -0.027486742)"
7,0.00092972064,"((x0 + x1) * -0.08001892) - -0.12528019"
9,0.0008840974,"(x1 * (-0.040944174 - (x0 * 0.08118899))) - -0.07346562"
13,0.00088376406,"0.07534403 - ((x0 * 0.0036580442) + (x1 * ((x0 * 0.078728005) + 0.04216727)))"
15,0.000883145,"(((x0 + (x0 * x1)) * 0.7683786) + (-1.2136939 + (x1 - 0.47586334))) * -0.061840177"
17,0.00087617,"(x0 - (((-0.12298372 - (x0 * x0)) * (0.43341607 - x0)) + (x1 * x0))) * 0.17181821"
