Complexity,Loss,Equation
1,0.0011299002,"-0.0022256486"
3,0.0011169274,"x0 * -0.0131824"
5,0.0010595989,"(x0 * -0.02748177) * x1"
7,0.00092972064,"((x1 + x0) * -0.079983406) + 0.12522303"
9,0.00088409754,"(((x0 * -0.08118954) - 0.0409447) * x1) + 0.073466495"
11,0.00088409724,"((x1 * ((x0 * -0.08118852) + 0.9590559)) - -0.07346544) - x1"
13,0.00088283437,"0.10329852 - ((x1 * 0.060737487) - (((x1 * x0) + x0) * -0.048113994))"
