Complexity,Loss,Equation
1,0.0011299002,"-0.0022258312"
3,0.0011169274,"x0 * -0.013182388"
5,0.0010595988,"(x1 * -0.027486721) * x0"
7,0.00092972064,"((x0 + x1) * -0.08001848) - -0.12527949"
9,0.00088409754,"(((x0 * -0.08120215) + -0.040935427) * x1) - -0.0734562"
11,0.0008840974,"((((x0 * -0.08119034) + -0.04094499) * x1) - 0.5624166) + 0.6358836"
15,0.00088220026,"(x1 - 3.6016002) * (((x1 + -1.7675581) * 0.01445737) - ((x1 * -0.030384285) * x0))"
19,0.00088055094,"((x1 * -0.047796696) - ((x0 * (x1 * (x1 - ((x1 + -0.11850267) * 1.0304333)))) + -0.62666714)) + -0.5431714"
