Complexity,Loss,Equation
1,0.009629252,"0.0040691164"
3,0.009202912,"x0 * 0.06551207"
5,0.009005253,"(x0 * 0.10630959) + -0.019218463"
9,0.008981372,"(x0 * ((x0 * -0.09829591) + 0.17979133)) - 0.025173232"
11,0.008980753,"((x0 + (x1 * -0.10183517)) * 0.11080785) * (1.4553703 - x0)"
13,0.008980751,"((x0 + ((x1 - 0.000109007386) * -0.10183517)) * 0.11080785) * (1.4553703 - x0)"
15,0.008976848,"((x0 + -0.15003537) * (2.0541759 - ((x0 + -0.15821344) * (2.0544188 - x0)))) * 0.07198454"
17,0.008976665,"(((-0.15616341 - ((x0 * 0.09154346) + -0.35501716)) + (x1 * (x0 * -0.041910186))) * x0) + -0.026117062"
