Complexity,Loss,Equation
1,0.009629252,"0.0040720683"
3,0.009202912,"x0 * 0.06551194"
5,0.009005253,"(x0 * 0.10630954) - 0.019219656"
9,0.008981372,"(((x0 * -0.098231144) + 0.17969134) * x0) + -0.025158204"
17,0.008971061,"(((x0 * (((x0 * x1) * -0.20619231) * x1)) + -0.02367725) - (x0 * -0.23490717)) * x1"
19,0.008953966,"(((x0 * (((x0 * x1) * -0.20619231) * (x1 + -0.09371667))) + -0.02367725) - (x0 * -0.23490717)) * x1"
