time,replicate,AO,LP,LB
54.75,B6,0,0,0.343
55,B6,0,0,0.343
55.25,B6,0,0,0.343
55.5,B6,0,0,0.343
55.75,B6,0,0,0.343
56,B6,0,0,0.343
56.25,B6,0,0,0.343
56.5,B6,0,0,0.343
56.75,B6,0,0,0.344
57,B6,0,0,0.344
57.25,B6,0,0,0.344
57.5,B6,0,0,0.344
57.75,B6,0,0,0.344
58,B6,0,0,0.344
58.25,B6,0,0,0.344
58.5,B6,0,0,0.344
58.75,B6,0,0,0.344
59,B6,0,0,0.344
59.25,B6,0,0,0.345
59.5,B6,0,0,0.345
59.75,B6,0,0,0.345
60,B6,0,0,0.345
60.25,B6,0,0,0.345
60.5,B6,0,0,0.345
60.75,B6,0,0,0.345
61,B6,0,0,0.345
61.25,B6,0,0,0.345
61.5,B6,0,0,0.345
61.75,B6,0,0,0.345
62,B6,0,0,0.345
62.25,B6,0,0,0.345
62.5,B6,0,0,0.345
62.75,B6,0,0,0.346
63,B6,0,0,0.346
63.25,B6,0,0,0.346
63.5,B6,0,0,0.346
63.75,B6,0,0,0.346
64,B6,0,0,0.346
64.25,B6,0,0,0.346
64.5,B6,0,0,0.346
64.75,B6,0,0,0.346
65,B6,0,0,0.346
65.25,B6,0,0,0.346
65.5,B6,0,0,0.346
65.75,B6,0,0,0.346
66,B6,0,0,0.347
66.25,B6,0,0,0.346
66.5,B6,0,0,0.347
66.75,B6,0,0,0.346
67,B6,0,0,0.347
67.25,B6,0,0,0.347
67.5,B6,0,0,0.347
67.75,B6,0,0,0.347
68,B6,0,0,0.347
68.25,B6,0,0,0.347
68.5,B6,0,0,0.347
68.75,B6,0,0,0.347
69,B6,0,0,0.347
69.25,B6,0,0,0.347
69.5,B6,0,0,0.347
69.75,B6,0,0,0.347
70,B6,0,0,0.347
70.25,B6,0,0,0.347
70.5,B6,0,0,0.347
70.75,B6,0,0,0.347
71,B6,0,0,0.347
71.25,B6,0,0,0.348
71.5,B6,0,0,0.348
71.75,B6,0,0,0.348
72,B6,0,0,0.348
72.25,B6,0,0,0.348
72.5,B6,0,0,0.348
72.75,B6,0,0,0.348
73,B6,0,0,0.348
73.25,B6,0,0,0.347
73.5,B6,0,0,0.348
73.75,B6,0,0,0.348
74,B6,0,0,0.348
74.25,B6,0,0,0.348
74.5,B6,0,0,0.348
74.75,B6,0,0,0.348
75,B6,0,0,0.348
75.25,B6,0,0,0.348
75.5,B6,0,0,0.348
75.75,B6,0,0,0.348
76,B6,0,0,0.348
76.25,B6,0,0,0.348
76.5,B6,0,0,0.348
76.75,B6,0,0,0.348
77,B6,0,0,0.348
77.25,B6,0,0,0.348
77.5,B6,0,0,0.348
77.75,B6,0,0,0.348
78,B6,0,0,0.348
78.25,B6,0,0,0.348
78.5,B6,0,0,0.348
78.75,B6,0,0,0.348
79,B6,0,0,0.348
79.25,B6,0,0,0.348
79.5,B6,0,0,0.348
79.75,B6,0,0,0.348
80,B6,0,0,0.349
80.25,B6,0,0,0.348
80.5,B6,0,0,0.348
80.75,B6,0,0,0.348
81,B6,0,0,0.348
81.25,B6,0,0,0.348
81.5,B6,0,0,0.348
81.75,B6,0,0,0.348
82,B6,0,0,0.348
82.25,B6,0,0,0.348
82.5,B6,0,0,0.348
82.75,B6,0,0,0.348
83,B6,0,0,0.348
83.25,B6,0,0,0.348
83.5,B6,0,0,0.348
83.75,B6,0,0,0.348
84,B6,0,0,0.348
84.25,B6,0,0,0.348
84.5,B6,0,0,0.348
84.75,B6,0,0,0.348
85,B6,0,0,0.348
85.25,B6,0,0,0.348
85.5,B6,0,0,0.348
85.75,B6,0,0,0.348
86,B6,0,0,0.348
86.25,B6,0,0,0.348
86.5,B6,0,0,0.348
86.75,B6,0,0,0.348
87,B6,0,0,0.348
87.25,B6,0,0,0.348
87.5,B6,0,0,0.348
87.75,B6,0,0,0.348
88,B6,0,0,0.348
88.25,B6,0,0,0.348
88.5,B6,0,0,0.348
88.75,B6,0,0,0.348
89,B6,0,0,0.348
89.25,B6,0,0,0.348
89.5,B6,0,0,0.348
89.75,B6,0,0,0.348
90,B6,0,0,0.348
90.25,B6,0,0,0.348
90.5,B6,0,0,0.348
90.75,B6,0,0,0.348
91,B6,0,0,0.348
91.25,B6,0,0,0.348
91.5,B6,0,0,0.348
91.75,B6,0,0,0.348
92,B6,0,0,0.348
92.25,B6,0,0,0.348
92.5,B6,0,0,0.348
92.75,B6,0,0,0.348
93,B6,0,0,0.348
93.25,B6,0,0,0.348
93.5,B6,0,0,0.348
93.75,B6,0,0,0.348
94,B6,0,0,0.348
94.25,B6,0,0,0.348
94.5,B6,0,0,0.348
94.75,B6,0,0,0.348
95,B6,0,0,0.348
95.25,B6,0,0,0.347
95.5,B6,0,0,0.347
95.75,B6,0,0,0.347
96,B6,0,0,0.347
