time,replicate,AO,LP,LB
54.75,D4,0,0,0.578
55,D4,0,0,0.579
55.25,D4,0,0,0.579
55.5,D4,0,0,0.58
55.75,D4,0,0,0.58
56,D4,0,0,0.581
56.25,D4,0,0,0.581
56.5,D4,0,0,0.582
56.75,D4,0,0,0.583
57,D4,0,0,0.584
57.25,D4,0,0,0.584
57.5,D4,0,0,0.585
57.75,D4,0,0,0.585
58,D4,0,0,0.586
58.25,D4,0,0,0.587
58.5,D4,0,0,0.587
58.75,D4,0,0,0.587
59,D4,0,0,0.588
59.25,D4,0,0,0.589
59.5,D4,0,0,0.589
59.75,D4,0,0,0.589
60,D4,0,0,0.591
60.25,D4,0,0,0.591
60.5,D4,0,0,0.592
60.75,D4,0,0,0.592
61,D4,0,0,0.592
61.25,D4,0,0,0.593
61.5,D4,0,0,0.593
61.75,D4,0,0,0.594
62,D4,0,0,0.594
62.25,D4,0,0,0.595
62.5,D4,0,0,0.596
62.75,D4,0,0,0.596
63,D4,0,0,0.597
63.25,D4,0,0,0.597
63.5,D4,0,0,0.598
63.75,D4,0,0,0.598
64,D4,0,0,0.599
64.25,D4,0,0,0.599
64.5,D4,0,0,0.599
64.75,D4,0,0,0.6
65,D4,0,0,0.6
65.25,D4,0,0,0.601
65.5,D4,0,0,0.601
65.75,D4,0,0,0.602
66,D4,0,0,0.602
66.25,D4,0,0,0.603
66.5,D4,0,0,0.603
66.75,D4,0,0,0.603
67,D4,0,0,0.604
67.25,D4,0,0,0.604
67.5,D4,0,0,0.605
67.75,D4,0,0,0.605
68,D4,0,0,0.606
68.25,D4,0,0,0.606
68.5,D4,0,0,0.606
68.75,D4,0,0,0.607
69,D4,0,0,0.608
69.25,D4,0,0,0.608
69.5,D4,0,0,0.609
69.75,D4,0,0,0.609
70,D4,0,0,0.61
70.25,D4,0,0,0.61
70.5,D4,0,0,0.611
70.75,D4,0,0,0.611
71,D4,0,0,0.611
71.25,D4,0,0,0.612
71.5,D4,0,0,0.612
71.75,D4,0,0,0.612
72,D4,0,0,0.613
72.25,D4,0,0,0.613
72.5,D4,0,0,0.613
72.75,D4,0,0,0.614
73,D4,0,0,0.614
73.25,D4,0,0,0.615
73.5,D4,0,0,0.615
73.75,D4,0,0,0.615
74,D4,0,0,0.616
74.25,D4,0,0,0.616
74.5,D4,0,0,0.616
74.75,D4,0,0,0.617
75,D4,0,0,0.618
75.25,D4,0,0,0.617
75.5,D4,0,0,0.618
75.75,D4,0,0,0.618
76,D4,0,0,0.618
76.25,D4,0,0,0.619
76.5,D4,0,0,0.62
76.75,D4,0,0,0.62
77,D4,0,0,0.62
77.25,D4,0,0,0.621
77.5,D4,0,0,0.621
77.75,D4,0,0,0.621
78,D4,0,0,0.621
78.25,D4,0,0,0.622
78.5,D4,0,0,0.622
78.75,D4,0,0,0.622
79,D4,0,0,0.623
79.25,D4,0,0,0.624
79.5,D4,0,0,0.624
79.75,D4,0,0,0.624
80,D4,0,0,0.625
80.25,D4,0,0,0.625
80.5,D4,0,0,0.625
80.75,D4,0,0,0.626
81,D4,0,0,0.626
81.25,D4,0,0,0.626
81.5,D4,0,0,0.626
81.75,D4,0,0,0.627
82,D4,0,0,0.627
82.25,D4,0,0,0.628
82.5,D4,0,0,0.628
82.75,D4,0,0,0.629
83,D4,0,0,0.629
83.25,D4,0,0,0.629
83.5,D4,0,0,0.63
83.75,D4,0,0,0.63
84,D4,0,0,0.631
84.25,D4,0,0,0.631
84.5,D4,0,0,0.631
84.75,D4,0,0,0.631
85,D4,0,0,0.632
85.25,D4,0,0,0.632
85.5,D4,0,0,0.632
85.75,D4,0,0,0.633
86,D4,0,0,0.633
86.25,D4,0,0,0.634
86.5,D4,0,0,0.634
86.75,D4,0,0,0.634
87,D4,0,0,0.634
87.25,D4,0,0,0.635
87.5,D4,0,0,0.635
87.75,D4,0,0,0.636
88,D4,0,0,0.636
88.25,D4,0,0,0.636
88.5,D4,0,0,0.637
88.75,D4,0,0,0.637
89,D4,0,0,0.638
89.25,D4,0,0,0.638
89.5,D4,0,0,0.639
89.75,D4,0,0,0.639
90,D4,0,0,0.639
90.25,D4,0,0,0.64
90.5,D4,0,0,0.64
90.75,D4,0,0,0.64
91,D4,0,0,0.641
91.25,D4,0,0,0.641
91.5,D4,0,0,0.641
91.75,D4,0,0,0.641
92,D4,0,0,0.641
92.25,D4,0,0,0.642
92.5,D4,0,0,0.642
92.75,D4,0,0,0.643
93,D4,0,0,0.643
93.25,D4,0,0,0.644
93.5,D4,0,0,0.644
93.75,D4,0,0,0.644
94,D4,0,0,0.644
94.25,D4,0,0,0.645
94.5,D4,0,0,0.645
94.75,D4,0,0,0.645
95,D4,0,0,0.646
95.25,D4,0,0,0.646
95.5,D4,0,0,0.646
95.75,D4,0,0,0.647
96,D4,0,0,0.647
