time,replicate,AO,LP,LB
54.75,A1,0.721,0,0
55,A1,0.722,0,0
55.25,A1,0.724,0,0
55.5,A1,0.725,0,0
55.75,A1,0.726,0,0
56,A1,0.727,0,0
56.25,A1,0.728,0,0
56.5,A1,0.73,0,0
56.75,A1,0.732,0,0
57,A1,0.733,0,0
57.25,A1,0.734,0,0
57.5,A1,0.735,0,0
57.75,A1,0.736,0,0
58,A1,0.738,0,0
58.25,A1,0.739,0,0
58.5,A1,0.74,0,0
58.75,A1,0.741,0,0
59,A1,0.742,0,0
59.25,A1,0.743,0,0
59.5,A1,0.744,0,0
59.75,A1,0.745,0,0
60,A1,0.747,0,0
60.25,A1,0.747,0,0
60.5,A1,0.749,0,0
60.75,A1,0.749,0,0
61,A1,0.751,0,0
61.25,A1,0.752,0,0
61.5,A1,0.752,0,0
61.75,A1,0.754,0,0
62,A1,0.755,0,0
62.25,A1,0.756,0,0
62.5,A1,0.757,0,0
62.75,A1,0.758,0,0
63,A1,0.758,0,0
63.25,A1,0.76,0,0
63.5,A1,0.761,0,0
63.75,A1,0.762,0,0
64,A1,0.763,0,0
64.25,A1,0.764,0,0
64.5,A1,0.766,0,0
64.75,A1,0.767,0,0
65,A1,0.767,0,0
65.25,A1,0.768,0,0
65.5,A1,0.769,0,0
65.75,A1,0.77,0,0
66,A1,0.772,0,0
66.25,A1,0.772,0,0
66.5,A1,0.773,0,0
66.75,A1,0.775,0,0
67,A1,0.775,0,0
67.25,A1,0.778,0,0
67.5,A1,0.778,0,0
67.75,A1,0.779,0,0
68,A1,0.779,0,0
68.25,A1,0.781,0,0
68.5,A1,0.782,0,0
68.75,A1,0.783,0,0
69,A1,0.784,0,0
69.25,A1,0.786,0,0
69.5,A1,0.786,0,0
69.75,A1,0.787,0,0
70,A1,0.788,0,0
70.25,A1,0.789,0,0
70.5,A1,0.79,0,0
70.75,A1,0.791,0,0
71,A1,0.792,0,0
71.25,A1,0.793,0,0
71.5,A1,0.794,0,0
71.75,A1,0.795,0,0
72,A1,0.795,0,0
72.25,A1,0.798,0,0
72.5,A1,0.798,0,0
72.75,A1,0.799,0,0
73,A1,0.8,0,0
73.25,A1,0.801,0,0
73.5,A1,0.801,0,0
73.75,A1,0.803,0,0
74,A1,0.803,0,0
74.25,A1,0.804,0,0
74.5,A1,0.804,0,0
74.75,A1,0.806,0,0
75,A1,0.806,0,0
75.25,A1,0.807,0,0
75.5,A1,0.808,0,0
75.75,A1,0.809,0,0
76,A1,0.81,0,0
76.25,A1,0.811,0,0
76.5,A1,0.811,0,0
76.75,A1,0.813,0,0
77,A1,0.813,0,0
77.25,A1,0.814,0,0
77.5,A1,0.815,0,0
77.75,A1,0.816,0,0
78,A1,0.817,0,0
78.25,A1,0.818,0,0
78.5,A1,0.818,0,0
78.75,A1,0.819,0,0
79,A1,0.82,0,0
79.25,A1,0.82,0,0
79.5,A1,0.821,0,0
79.75,A1,0.822,0,0
80,A1,0.823,0,0
80.25,A1,0.824,0,0
80.5,A1,0.824,0,0
80.75,A1,0.825,0,0
81,A1,0.826,0,0
81.25,A1,0.827,0,0
81.5,A1,0.827,0,0
81.75,A1,0.828,0,0
82,A1,0.829,0,0
82.25,A1,0.83,0,0
82.5,A1,0.83,0,0
82.75,A1,0.83,0,0
83,A1,0.832,0,0
83.25,A1,0.832,0,0
83.5,A1,0.833,0,0
83.75,A1,0.833,0,0
84,A1,0.834,0,0
84.25,A1,0.834,0,0
84.5,A1,0.836,0,0
84.75,A1,0.837,0,0
85,A1,0.836,0,0
85.25,A1,0.837,0,0
85.5,A1,0.837,0,0
85.75,A1,0.839,0,0
86,A1,0.839,0,0
86.25,A1,0.84,0,0
86.5,A1,0.84,0,0
86.75,A1,0.841,0,0
87,A1,0.842,0,0
87.25,A1,0.843,0,0
87.5,A1,0.843,0,0
87.75,A1,0.844,0,0
88,A1,0.844,0,0
88.25,A1,0.845,0,0
88.5,A1,0.846,0,0
88.75,A1,0.846,0,0
89,A1,0.846,0,0
89.25,A1,0.847,0,0
89.5,A1,0.847,0,0
89.75,A1,0.849,0,0
90,A1,0.848,0,0
90.25,A1,0.849,0,0
90.5,A1,0.849,0,0
90.75,A1,0.85,0,0
91,A1,0.851,0,0
91.25,A1,0.85,0,0
91.5,A1,0.851,0,0
91.75,A1,0.852,0,0
92,A1,0.851,0,0
92.25,A1,0.852,0,0
92.5,A1,0.853,0,0
92.75,A1,0.853,0,0
93,A1,0.854,0,0
93.25,A1,0.854,0,0
93.5,A1,0.855,0,0
93.75,A1,0.855,0,0
94,A1,0.855,0,0
94.25,A1,0.855,0,0
94.5,A1,0.856,0,0
94.75,A1,0.857,0,0
95,A1,0.857,0,0
95.25,A1,0.858,0,0
95.5,A1,0.857,0,0
95.75,A1,0.857,0,0
96,A1,0.857,0,0
