time,AO,LP,LB
69.25,0,0,0.322
69.5,0,0,0.322
69.75,0,0,0.322
70,0,0,0.322
70.25,0,0,0.322
70.5,0,0,0.322
70.75,0,0,0.322
71,0,0,0.322
71.25,0,0,0.322
71.5,0,0,0.322
71.75,0,0,0.322
72,0,0,0.322
72.25,0,0,0.322
72.5,0,0,0.322
72.75,0,0,0.322
73,0,0,0.322
73.25,0,0,0.322
73.5,0,0,0.323
73.75,0,0,0.323
74,0,0,0.323
74.25,0,0,0.323
74.5,0,0,0.322
74.75,0,0,0.322
75,0,0,0.322
75.25,0,0,0.322
75.5,0,0,0.322
75.75,0,0,0.322
76,0,0,0.323
76.25,0,0,0.322
76.5,0,0,0.322
76.75,0,0,0.323
77,0,0,0.323
77.25,0,0,0.323
77.5,0,0,0.323
77.75,0,0,0.322
78,0,0,0.322
78.25,0,0,0.322
78.5,0,0,0.323
78.75,0,0,0.322
79,0,0,0.322
79.25,0,0,0.322
79.5,0,0,0.322
79.75,0,0,0.322
80,0,0,0.322
80.25,0,0,0.322
80.5,0,0,0.322
80.75,0,0,0.322
81,0,0,0.322
81.25,0,0,0.322
81.5,0,0,0.322
81.75,0,0,0.322
82,0,0,0.322
82.25,0,0,0.322
82.5,0,0,0.322
82.75,0,0,0.322
83,0,0,0.322
83.25,0,0,0.322
83.5,0,0,0.322
83.75,0,0,0.322
84,0,0,0.322
84.25,0,0,0.322
84.5,0,0,0.322
84.75,0,0,0.322
85,0,0,0.322
85.25,0,0,0.322
85.5,0,0,0.322
85.75,0,0,0.322
86,0,0,0.322
86.25,0,0,0.322
86.5,0,0,0.322
86.75,0,0,0.322
87,0,0,0.322
87.25,0,0,0.322
87.5,0,0,0.322
87.75,0,0,0.322
88,0,0,0.322
88.25,0,0,0.322
88.5,0,0,0.322
88.75,0,0,0.322
89,0,0,0.322
89.25,0,0,0.322
89.5,0,0,0.322
89.75,0,0,0.322
90,0,0,0.322
90.25,0,0,0.321
90.5,0,0,0.321
90.75,0,0,0.322
91,0,0,0.322
91.25,0,0,0.322
91.5,0,0,0.322
91.75,0,0,0.321
92,0,0,0.321
92.25,0,0,0.321
92.5,0,0,0.321
92.75,0,0,0.321
93,0,0,0.321
93.25,0,0,0.321
93.5,0,0,0.321
93.75,0,0,0.321
94,0,0,0.321
94.25,0,0,0.321
94.5,0,0,0.321
94.75,0,0,0.321
95,0,0,0.321
95.25,0,0,0.321
95.5,0,0,0.321
95.75,0,0,0.321
96,0,0,0.321
