time,replicate,AO,LP,LB
54.75,A4,0,0,0.592
55,A4,0,0,0.593
55.25,A4,0,0,0.593
55.5,A4,0,0,0.594
55.75,A4,0,0,0.595
56,A4,0,0,0.596
56.25,A4,0,0,0.596
56.5,A4,0,0,0.597
56.75,A4,0,0,0.598
57,A4,0,0,0.599
57.25,A4,0,0,0.6
57.5,A4,0,0,0.6
57.75,A4,0,0,0.601
58,A4,0,0,0.602
58.25,A4,0,0,0.602
58.5,A4,0,0,0.603
58.75,A4,0,0,0.604
59,A4,0,0,0.604
59.25,A4,0,0,0.606
59.5,A4,0,0,0.606
59.75,A4,0,0,0.607
60,A4,0,0,0.607
60.25,A4,0,0,0.608
60.5,A4,0,0,0.608
60.75,A4,0,0,0.609
61,A4,0,0,0.61
61.25,A4,0,0,0.61
61.5,A4,0,0,0.61
61.75,A4,0,0,0.611
62,A4,0,0,0.611
62.25,A4,0,0,0.612
62.5,A4,0,0,0.613
62.75,A4,0,0,0.613
63,A4,0,0,0.614
63.25,A4,0,0,0.615
63.5,A4,0,0,0.615
63.75,A4,0,0,0.616
64,A4,0,0,0.616
64.25,A4,0,0,0.617
64.5,A4,0,0,0.617
64.75,A4,0,0,0.618
65,A4,0,0,0.618
65.25,A4,0,0,0.619
65.5,A4,0,0,0.619
65.75,A4,0,0,0.621
66,A4,0,0,0.621
66.25,A4,0,0,0.621
66.5,A4,0,0,0.622
66.75,A4,0,0,0.622
67,A4,0,0,0.623
67.25,A4,0,0,0.623
67.5,A4,0,0,0.624
67.75,A4,0,0,0.624
68,A4,0,0,0.624
68.25,A4,0,0,0.625
68.5,A4,0,0,0.625
68.75,A4,0,0,0.626
69,A4,0,0,0.626
69.25,A4,0,0,0.627
69.5,A4,0,0,0.627
69.75,A4,0,0,0.628
70,A4,0,0,0.628
70.25,A4,0,0,0.629
70.5,A4,0,0,0.629
70.75,A4,0,0,0.629
71,A4,0,0,0.63
71.25,A4,0,0,0.631
71.5,A4,0,0,0.631
71.75,A4,0,0,0.631
72,A4,0,0,0.632
72.25,A4,0,0,0.632
72.5,A4,0,0,0.633
72.75,A4,0,0,0.633
73,A4,0,0,0.634
73.25,A4,0,0,0.634
73.5,A4,0,0,0.635
73.75,A4,0,0,0.635
74,A4,0,0,0.636
74.25,A4,0,0,0.636
74.5,A4,0,0,0.636
74.75,A4,0,0,0.637
75,A4,0,0,0.637
