Complexity,Loss,Equation
1,0.009629252,"0.0040760436"
3,0.009202912,"x0 * 0.0655117"
5,0.009005253,"(x0 * 0.1062999) + -0.019218378"
9,0.008981377,"(x0 * ((x0 * -0.09918933) + 0.18054706)) - 0.025248623"
13,0.008981373,"(x0 * (x0 * 0.90182173)) - (0.025164016 - ((0.17969324 - x0) * x0))"
15,0.008980235,"((((x1 * (0.40368515 - x0)) * (0.5303167 - x0)) - x0) * 1.232438) * -0.061409015"
17,0.008976236,"((((x1 * (0.40368515 - x0)) * (0.5303167 - (x0 * x1))) - x0) * 1.232438) * -0.061409015"
