"time","LP","LB"
21,0.911147011308562,0.926494345718901
21.25,0.919224555735056,0.92891760904685
21.5,0.924878836833603,0.932148626817448
21.75,0.931340872374798,0.936187399030695
22,0.936995153473344,0.941841680129241
22.25,0.944264943457189,0.941033925686591
22.5,0.949919224555735,0.945072697899838
22.75,0.957996768982229,0.948303715670436
23,0.963651050080775,0.949919224555735
23.25,0.970113085621971,0.953150242326333
23.5,0.976575121163167,0.954765751211632
23.75,0.983037156704362,0.95718901453958
24,0.988691437802908,0.960420032310178
24.25,0.995153473344103,0.962843295638126
24.5,1.0016155088853,0.963651050080775
24.75,1.00807754442649,0.967689822294023
25,1.01534733441034,0.970113085621971
25.25,1.02100161550889,0.972536348949919
25.5,1.02746365105008,0.974151857835218
25.75,1.03311793214863,0.977382875605816
26,1.04119547657512,0.978998384491115
26.25,1.04604200323102,0.982229402261712
26.5,1.05331179321486,0.980613893376414
26.75,1.05896607431341,0.984652665589661
27,1.0654281098546,0.98626817447496
27.25,1.0702746365105,0.987883683360259
27.5,1.0767366720517,0.990306946688207
27.75,1.08239095315024,0.992730210016155
28,1.08885298869144,0.994345718901454
28.25,1.09531502423263,0.997576736672052
28.5,1.10096930533118,0.997576736672052
28.75,1.10743134087237,0.999192245557351
29,1.11389337641357,1.0016155088853
29.25,1.11793214862682,1.0032310177706
29.5,1.12358642972536,1.0064620355412
29.75,1.12924071082391,1.00888529886914
30,1.13489499192246,1.00969305331179
30.25,1.1389337641357,1.01211631663974
30.5,1.1453957996769,1.01453957996769
30.75,1.15185783521809,1.01534733441034
31,1.15751211631664,1.01696284329564
31.25,1.16316639741519,1.01857835218094
31.5,1.16720516962843,1.01938610662359
31.75,1.17366720516963,1.02261712439418
32,1.17932148626817,1.02261712439418
32.25,1.18416801292407,1.02504038772213
32.5,1.18901453957997,1.02746365105008
32.75,1.19466882067851,1.02746365105008
33,1.20113085621971,1.02988691437803
33.25,1.20436187399031,1.03069466882068
33.5,1.21001615508885,1.03150242326333
33.75,1.2156704361874,1.03311793214863
34,1.2205169628433,1.03554119547658
34.25,1.22617124394184,1.03634894991922
34.5,1.23101777059774,1.03877221324717
34.75,1.23586429725363,1.03957996768982
35,1.24232633279483,1.04038772213247
35.25,1.24555735056543,1.04200323101777
35.5,1.25121163166397,1.04361873990307
35.75,1.25525040387722,1.04442649434572
36,1.26171243941842,1.04604200323102
36.25,1.26575121163166,1.04765751211632
36.5,1.27059773828756,1.04765751211632
36.75,1.27625201938611,1.05088852988691
37,1.281098546042,1.05169628432956
37.25,1.28513731825525,1.05250403877221
37.5,1.28998384491115,1.05411954765751
37.75,1.29563812600969,1.05492730210016
38,1.29967689822294,1.05654281098546
38.25,1.30533117932149,1.05815831987076
38.5,1.30936995153473,1.05896607431341
38.75,1.31340872374798,1.06058158319871
39,1.31906300484653,1.05977382875606
39.25,1.32229402261712,1.06300484652666
39.5,1.32794830371567,1.06300484652666
39.75,1.33279483037157,1.06381260096931
40,1.33602584814216,1.06623586429725
40.25,1.34248788368336,1.0670436187399
40.5,1.34571890145396,1.06785137318255
40.75,1.35056542810985,1.0686591276252
41,1.3546042003231,1.0702746365105
41.25,1.35864297253635,1.0702746365105
41.5,1.36348949919225,1.07269789983845
41.75,1.36752827140549,1.0735056542811
42,1.37156704361874,1.0735056542811
42.25,1.37641357027464,1.0751211631664
42.5,1.38126009693053,1.07592891760905
42.75,1.38529886914378,1.07754442649435
43,1.38933764135703,1.078352180937
43.25,1.39418416801292,1.07996768982229
43.5,1.39741518578352,1.07996768982229
43.75,1.40145395799677,1.08158319870759
44,1.40468497576737,1.08319870759289
44.25,1.40953150242326,1.08319870759289
44.5,1.41437802907916,1.08400646203554
44.75,1.41760904684976,1.08400646203554
45,1.421647819063,1.08562197092084
45.25,1.42730210016155,1.08723747980614
45.5,1.4297253634895,1.08723747980614
45.75,1.43376413570275,1.08885298869144
46,1.43780290791599,1.08885298869144
46.25,1.44184168012924,1.09127625201939
46.5,1.44507269789984,1.09127625201939
46.75,1.44911147011309,1.09127625201939
47,1.45315024232633,1.09289176090468
47.25,1.45718901453958,1.09369951534733
47.5,1.46122778675283,1.09531502423263
47.75,1.46365105008078,1.09450726978998
48,1.46768982229402,1.09612277867528
48.25,1.47092084006462,1.09693053311793
48.5,1.47576736672052,1.09773828756058
48.75,1.47899838449111,1.09773828756058
49,1.48142164781906,1.09854604200323
49.25,1.48626817447496,1.10016155088853
49.5,1.49030694668821,1.10096930533118
49.75,1.49273021001616,1.10096930533118
50,1.4967689822294,1.10177705977383
50.25,1.50080775444265,1.10258481421648
50.5,1.5032310177706,1.10339256865913
50.75,1.50726978998385,1.10339256865913
51,1.51130856219709,1.10420032310178
51.25,1.51453957996769,1.10500807754443
51.5,1.51857835218094,1.10500807754443
51.75,1.52100161550889,1.10581583198708
52,1.52504038772213,1.10662358642973
52.25,1.52746365105008,1.10662358642973
52.5,1.53231017770598,1.10662358642973
52.75,1.53392568659128,1.10823909531502
53,1.53796445880452,1.10985460420032
53.25,1.54038772213247,1.10904684975767
53.5,1.54361873990307,1.10985460420032
53.75,1.54604200323102,1.11066235864297
54,1.55008077544427,1.11066235864297
54.25,1.55331179321486,1.11147011308562
54.5,1.55573505654281,1.11147011308562
54.75,1.55977382875606,1.11227786752827
55,1.56300484652666,1.11227786752827
55.25,1.56623586429725,1.11308562197092
55.5,1.56946688206785,1.11308562197092
55.75,1.5718901453958,1.11389337641357
56,1.57431340872375,1.11389337641357
56.25,1.57754442649435,1.11389337641357
56.5,1.58077544426494,1.11550888529887
56.75,1.58400646203554,1.11631663974152
57,1.58723747980614,1.11631663974152
57.25,1.58966074313409,1.11712439418417
57.5,1.59289176090469,1.11712439418417
57.75,1.59612277867528,1.11793214862682
58,1.59854604200323,1.11793214862682
58.25,1.60177705977383,1.11873990306947
58.5,1.60500807754443,1.11873990306947
58.75,1.60743134087237,1.11954765751212
59,1.61066235864297,1.11954765751212
59.25,1.61308562197092,1.12035541195477
59.5,1.61631663974152,1.12116316639742
59.75,1.61954765751212,1.12116316639742
60,1.62197092084006,1.12197092084006
60.25,1.62439418416801,1.12116316639742
60.5,1.62681744749596,1.12116316639742
60.75,1.63004846526656,1.12277867528271
61,1.63327948303716,1.12277867528271
61.25,1.63570274636511,1.12358642972536
61.5,1.63812600969305,1.12358642972536
61.75,1.640549273021,1.12439418416801
62,1.64297253634895,1.12439418416801
62.25,1.64620355411955,1.12439418416801
62.5,1.6486268174475,1.12439418416801
62.75,1.65185783521809,1.12520193861066
63,1.65428109854604,1.12520193861066
63.25,1.65670436187399,1.12600969305331
63.5,1.65831987075929,1.12681744749596
63.75,1.66155088852989,1.12681744749596
64,1.66478190630048,1.12681744749596
64.25,1.66639741518578,1.12681744749596
64.5,1.66882067851373,1.12681744749596
64.75,1.67124394184168,1.12681744749596
65,1.67285945072698,1.12762520193861
65.25,1.67609046849758,1.12762520193861
65.5,1.67851373182553,1.12762520193861
65.75,1.68093699515347,1.12762520193861
66,1.68255250403877,1.12843295638126
66.25,1.68497576736672,1.12762520193861
66.5,1.68739903069467,1.12924071082391
66.75,1.69063004846527,1.12843295638126
67,1.69305331179322,1.12924071082391
67.25,1.69547657512116,1.13004846526656
67.5,1.69709208400646,1.13004846526656
67.75,1.69951534733441,1.13004846526656
68,1.70193861066236,1.13004846526656
68.25,1.70436187399031,1.13004846526656
68.5,1.70678513731826,1.13004846526656
68.75,1.7092084006462,1.13004846526656
69,1.71163166397415,1.13004846526656
69.25,1.7140549273021,1.13085621970921
69.5,1.71647819063005,1.13166397415186
69.75,1.7172859450727,1.13085621970921
70,1.7205169628433,1.13085621970921
70.25,1.72294022617124,1.13166397415186
70.5,1.72374798061389,1.13166397415186
70.75,1.72778675282714,1.13247172859451
71,1.73101777059774,1.13166397415186
71.25,1.73182552504039,1.13247172859451
71.5,1.73344103392569,1.13247172859451
71.75,1.73586429725363,1.13327948303716
72,1.73828756058158,1.13327948303716
72.25,1.73990306946688,1.13327948303716
72.5,1.74232633279483,1.13327948303716
72.75,1.74394184168013,1.13408723747981
73,1.74636510500808,1.13408723747981
73.25,1.74798061389338,1.13327948303716
73.5,1.75121163166397,1.13489499192246
73.75,1.75363489499192,1.13489499192246
74,1.75444264943457,1.13489499192246
74.25,1.75686591276252,1.13489499192246
74.5,1.75928917609047,1.13408723747981
74.75,1.76252019386107,1.13408723747981
75,1.76252019386107,1.13408723747981
75.25,1.76575121163166,1.13408723747981
75.5,1.76736672051696,1.13408723747981
75.75,1.76898222940226,1.13408723747981
76,1.77140549273021,1.13489499192246
76.25,1.77302100161551,1.13408723747981
76.5,1.77544426494346,1.13489499192246
76.75,1.77786752827141,1.13570274636511
77,1.77867528271405,1.13570274636511
77.25,1.78190630048465,1.13570274636511
77.5,1.78352180936995,1.13570274636511
77.75,1.7859450726979,1.13489499192246
78,1.78675282714055,1.13489499192246
78.25,1.78836833602585,1.13489499192246
78.5,1.78998384491115,1.13651050080775
78.75,1.79321486268175,1.13570274636511
79,1.79402261712439,1.13489499192246
79.25,1.79725363489499,1.13489499192246
79.5,1.79886914378029,1.13570274636511
79.75,1.79967689822294,1.13570274636511
80,1.80290791599354,1.13651050080775
80.25,1.80371567043619,1.13570274636511
80.5,1.80613893376414,1.13651050080775
80.75,1.80775444264943,1.13570274636511
81,1.81017770597738,1.13489499192246
81.25,1.81179321486268,1.13651050080775
81.5,1.81260096930533,1.13651050080775
81.75,1.81583198707593,1.13651050080775
82,1.81744749596123,1.13651050080775
82.25,1.81987075928918,1.13651050080775
82.5,1.82067851373183,1.13651050080775
82.75,1.82390953150242,1.13651050080775
83,1.82390953150242,1.13651050080775
83.25,1.82714054927302,1.13651050080775
83.5,1.82875605815832,1.13651050080775
83.75,1.83037156704362,1.1373182552504
84,1.83198707592892,1.13651050080775
84.25,1.83441033925687,1.13651050080775
84.5,1.83683360258481,1.13651050080775
84.75,1.83844911147011,1.1373182552504
85,1.84006462035541,1.13651050080775
85.25,1.84248788368336,1.1373182552504
85.5,1.84329563812601,1.1373182552504
85.75,1.84571890145396,1.1373182552504
86,1.84733441033926,1.1373182552504
86.25,1.84894991922456,1.1373182552504
86.5,1.8513731825525,1.1373182552504
86.75,1.85218093699515,1.1373182552504
87,1.8546042003231,1.1373182552504
