Complexity,Loss,Equation
1,0.009629252,"0.0040691164"
3,0.009202912,"x0 * 0.06552057"
5,0.009005253,"(x0 * 0.10630691) - 0.01921947"
7,0.009005252,"((x0 * 0.10630737) - 0.67770797) + 0.65848935"
9,0.008981373,"(x0 * ((x0 * -0.098215096) + 0.17972037)) + -0.025166284"
13,0.008981372,"((x0 * ((x0 * -1.0981841) + (x0 + 0.1796767))) + 1.9689397) - 1.9940978"
15,0.008946698,"(x0 + -0.13843031) * (((((x0 + x1) * x1) * -0.5062433) + x1) * 0.61617696)"
