Complexity,Loss,Equation
1,0.0011299002,"-0.002235213"
3,0.0011169274,"x0 * -0.013182392"
5,0.0010595989,"(x0 * x1) * -0.02748175"
7,0.00092972064,"(x0 + (x1 + -1.5656137)) * -0.080014214"
9,0.0008840974,"(x1 * ((x0 * -0.081188865) + -0.040943902)) + 0.073465206"
11,0.00088409736,"(x1 + (((x0 * -0.081189625) + -1.0409447) * x1)) + 0.07346646"
13,0.00088249973,"((x0 * (x1 + 0.6533459)) + ((x1 - 0.46825516) + -1.2483363)) * -0.05595074"
19,0.0008798136,"(-0.07998997 * (x0 * ((x1 + -1.0171288) + (((x0 * x0) + 0.1826397) + (x1 - 0.9843342))))) + 0.008782496"
