Complexity,Loss,Equation
1,0.0011299002,"-0.002225556"
3,0.0011169274,"x0 * -0.013182549"
5,0.0010595989,"x0 * (x1 * -0.027481765)"
7,0.00092972064,"((x0 + -1.565634) + x1) * -0.080023535"
9,0.00088409754,"(((x0 * -0.08118851) - 0.040944055) * x1) - -0.07346535"
11,0.00088409707,"((((x0 * -0.08118895) + -1.0409443) * x1) + x1) + 0.07346587"
13,0.0008830974,"(((x0 + (x1 + x1)) * (x0 + 1.2455944)) * -0.024768246) + 0.10373884"
17,0.00088309706,"(((((x0 + x1) + x1) * ((x0 + 1.2455944) * -0.024768246)) + 0.10373884) - x1) + x1"
