Complexity,Loss,Equation
1,0.009629252,"0.004074271"
3,0.009202912,"x0 * 0.06551176"
5,0.009005253,"(x0 * 0.106309555) + -0.019219652"
9,0.008981374,"(x0 * (0.1797149 - (x0 * 0.09820968))) - 0.025165563"
11,0.008981372,"((x0 * ((x0 * -0.098242395) + 0.17973532)) + 1.725121) - 1.7502879"
13,0.0089786975,"x1 * (((x1 * ((x0 * x0) - -0.06381785)) - x0) * -0.24781682)"
15,0.008969799,"(((((x0 * x0) - -0.10369577) * x1) - 0.057269078) - x0) * (x1 * -0.2319057)"
17,0.008959731,"x1 * (((x1 * (x0 * (0.74641657 * (x0 - -0.20802237)))) + (0.07813338 - x0)) * -0.29729387)"
19,0.00895631,"x1 * (((((x1 * x0) * (x0 - ((x0 * 0.23300351) - 0.18260424))) + 0.069271125) - x0) * -0.33225995)"
