Complexity,Loss,Equation
1,0.0015515472,"0.027976392"
3,0.0014949876,"x2 * 0.05617573"
5,0.0014518257,"0.01568337 - (x0 * -0.0094254045)"
7,0.00065387465,"(0.06934008 - (x0 * 0.019061187)) * x0"
9,9.928068e-5,"(0.5565402 - x1) * ((x0 - 0.49510038) * 0.5178872)"
11,9.2065195e-5,"((x0 + -0.7306953) * ((x1 + -0.5363809) * -0.5417497)) + 0.027482513"
15,6.9313945e-5,"x1 + (-0.3559357 - ((x1 + (-0.3245533 + ((x0 + 1.471382) * -0.0351433))) * x0))"
17,6.199465e-5,"(x1 + (-0.34062773 - (x0 * ((((x0 + 2.2528923) * -0.045075405) + -0.23574069) + x1)))) * 1.3647776"
19,5.485413e-5,"(x1 + (-0.3448566 - ((x0 - -0.04232667) * ((x1 + -0.28585312) + ((x0 + 1.4699327) * -0.04232667))))) * 1.2397339"
