Complexity,Loss,Equation
1,0.0011299002,"-0.002226008"
3,0.0011169274,"x0 * -0.01318237"
5,0.0010595988,"x1 * (x0 * -0.027486727)"
7,0.00092972064,"((x1 + x0) * -0.08001792) + 0.12527858"
9,0.0008843167,"0.07493991 - ((x1 * 0.080496475) * (x0 + 0.5237214))"
13,0.0008831568,"((((-0.47377464 - x0) * 0.048561335) + -0.040425204) * (x1 + 1.0399865)) - -0.17363442"
15,0.0008804892,"(((x0 * ((x0 - -2.5869956) * -0.026129648)) * x1) - (x1 * 0.044739466)) + 0.07788042"
17,0.0008797048,"(x1 * ((x0 * ((-1.2870735 - x0) * 0.04411475)) + 0.026113095)) + ((x1 + -1.0931445) * -0.07253549)"
