Complexity,Loss,Equation
1,0.0011299002,"-0.0022258244"
3,0.0011169274,"x0 * -0.013182382"
5,0.0010595988,"(x0 * x1) * -0.027486678"
7,0.00092972064,"((x0 + x1) * -0.08001792) + 0.12527858"
9,0.00089287193,"0.13993707 - ((x1 * 0.08561848) + (x0 * 0.11179533))"
11,0.0008840974,"0.07346762 - (x1 * (-0.14676645 - ((x0 * -0.08119078) + -0.18771175)))"
15,0.00088409684,"(x0 * x1) - (((x1 * ((x0 * 1.0811882) - -1.0409439)) + -0.07346505) - x1)"
