Complexity,Loss,Equation
1,0.009629252,"0.0040591354"
3,0.009202912,"x0 * 0.065511845"
5,0.009005253,"(x0 * 0.1063306) + -0.019226614"
9,0.008981378,"(x0 - 0.15303743) * ((x0 * -0.09709807) - -0.16401784)"
11,0.008981373,"((((x0 * 0.9017948) - x0) + 0.17969143) * x0) - 0.025160214"
13,0.008980002,"((x0 - (x1 * 0.1039929)) * 1.3775979) * ((x0 * -0.06861669) - -0.110270604)"
17,0.008967019,"(((x1 + -2.2528548) + x0) * x1) * (((x0 + x0) * -0.5889195) + (x0 + 0.025495345))"
19,0.008965754,"((x1 + -2.2528548) + (1.0669658 * x0)) * (x1 * (((x0 + x0) * -0.5889195) + (x0 + 0.025495345)))"
