Complexity,Loss,Equation
1,0.009629252,"0.004075109"
3,0.009202912,"x0 * 0.06551208"
5,0.009005252,"(x0 * 0.10634656) - 0.019227937"
9,0.008981373,"(((x0 * -0.09821286) + 0.179719) * x0) - 0.0251658"
11,0.008981372,"((x0 * (0.17970943 - (x0 * 0.098194994))) - 1.2201164) + 1.1949503"
13,0.008973519,"((((x0 * 0.25871187) * (x0 + -1.4728129)) - -0.25706717) * x0) - 0.028516375"
19,0.008972467,"(((((x0 * x0) * -0.47641817) + x0) + -0.893446) * (x0 - ((-0.38405502 - x1) * -0.07800847))) * -0.19813466"
