Complexity,Loss,Equation
1,0.0011299002,"-0.0022256498"
3,0.0011169274,"x0 * -0.01318232"
5,0.0010595989,"x0 * (x1 * -0.027481765)"
7,0.00092972064,"((x1 + x0) * -0.08001892) + 0.12528019"
9,0.0008840974,"(((x0 * -0.081188805) + -0.040944096) * x1) + 0.073465474"
13,0.0008810576,"(((((1.5757016 - x0) * -0.7902572) + x1) * x0) * -0.17357571) + 0.006087737"
17,0.00088089606,"((((x1 * ((x0 + 0.8015389) * -0.13212444)) * x0) + (x1 * -0.10842888)) * 0.4662901) + 0.08530809"
19,0.00088088,"((((x1 * ((x0 + 0.8015389) * -0.13212444)) * (1.003391 * x0)) + (x1 * -0.10842888)) * 0.4662901) + 0.08530809"
