Complexity,Loss,Equation
1,0.015946576,"0.08699079"
3,0.004418001,"x2 ^ 3.7956798"
5,0.0019328877,"(2.3662043 ^ x0) * 0.019338153"
7,0.0013180336,"x0 * ((x1 * 1.4679873) - x2)"
9,0.0011983094,"((x1 * 1.9222307) - (x2 * 1.3495502)) * x0"
11,0.00094068155,"(x0 * 2.2220342) * (((x1 * 1.4354825) - x2) * x1)"
13,0.000546055,"((x2 * x0) * -1.8460724) + ((x0 * (x1 + 0.55951434)) ^ 1.1810201)"
17,0.0004342888,"((((x0 + 0.7156257) + (x1 - x2)) ^ 1.1369195) - (x2 * 0.43440968)) - (x2 + x0)"
