Complexity,Loss,Equation
1,0.009629252,"0.0040666414"
3,0.009202912,"x0 * 0.065511756"
5,0.009005253,"(x0 * 0.10635651) + -0.019234061"
9,0.008981374,"((x0 + -1.6731973) * (x0 - 0.15286405)) * -0.098583244"
11,0.008981373,"(((-0.6767317 - (x0 * 0.09821224)) + 0.85645056) * x0) + -0.025166146"
13,0.008973088,"(((-1.7135819 - ((x0 + -1.9353249) * x0)) * -0.12988272) * x0) - 0.027267253"
15,0.008972953,"(((-1.7135819 - (((x0 * 1.0272686) + -1.9353249) * x0)) * -0.12988272) * x0) - 0.027267253"
