Complexity,Loss,Equation
1,0.0011299002,"-0.0022257303"
3,0.0011169274,"x0 * -0.013182567"
5,0.0010595989,"x0 * (x1 * -0.027481765)"
7,0.00092972064,"((x1 + x0) * -0.080018684) + 0.1252798"
9,0.0008840974,"(((x0 * -0.08118886) + -0.04094407) * x1) + 0.073465444"
15,0.00088409724,"(((x1 + 0.36908194) + (((x0 * -0.08109566) + -2.0409143) * x1)) - 0.2956798) + x1"
