Complexity,Loss,Equation
1,0.0011299002,"-0.002225943"
3,0.0011169274,"x0 * -0.013182392"
5,0.0010595989,"x1 * (x0 * -0.027481694)"
7,0.00092972064,"((x1 + x0) + -1.5656016) * -0.080006294"
9,0.0008840974,"((-0.040943924 - (x0 * 0.081188686)) * x1) - -0.073465206"
11,0.0008840971,"(x1 + (x1 * (-1.0409449 - (x0 * 0.08118959)))) - -0.07346692"
15,0.00088409707,"(((x1 + (x1 * (-1.0409449 - (x0 * 0.08118959)))) - -0.07346692) - x0) + x0"
17,0.00088282314,"(((((x1 - -2.5479388) + (x1 + -0.8790247)) + -0.5428716) * 0.030031348) * (-0.94194627 - x0)) - -0.12880713"
19,0.00087912224,"((((x0 * x0) - (1.0257368 - x1)) - ((x1 * -0.4304182) + 0.5581037)) * (0.088223875 - x0)) * 0.14269423"
