Complexity,Loss,Equation
1,0.009629252,"0.004059125"
3,0.009202912,"x0 * 0.06551205"
5,0.009005253,"(x0 * 0.106308706) - 0.01921928"
9,0.008981372,"(((x0 * -0.09837714) + 0.17985266) * x0) - 0.0251786"
11,0.008980362,"(x1 * -0.015692988) + (x0 * (0.16768484 - (x0 * 0.1063326)))"
13,0.008979007,"((x0 * (0.17467283 - (x0 * 0.10484364))) + -0.011032045) - (x1 * 0.0089800395)"
17,0.008972552,"((x1 * -0.018248936) + -0.009804083) - (x0 * (x0 - (0.4352755 - ((x0 * x0) * -0.732729))))"
