Complexity,Loss,Equation
1,0.009629252,"0.004075824"
3,0.009202912,"x0 * 0.06551184"
5,0.009005253,"(x0 * 0.10634032) + -0.01922683"
9,0.008981374,"((0.1796789 - (x0 * 0.09816703)) * x0) - 0.025161965"
11,0.008981373,"((((x0 * -0.09821266) - -0.12850925) + 0.051209465) * x0) - 0.025165994"
15,0.008981006,"(((((x0 - -2.387737) * -0.08503604) + 0.36356217) * x0) + -0.0077231377) - (x1 * 0.011000082)"
17,0.008966729,"((x1 * -0.09062216) * (((x1 * (x0 * x0)) + x1) - x0)) - (x1 * -0.1249614)"
