Complexity,Loss,Equation
1,0.0011299002,"-0.002235209"
3,0.0011169274,"x0 * -0.013182373"
5,0.0010595989,"(x0 * -0.0274817) * x1"
7,0.00092972064,"((x0 + x1) * -0.08001829) + 0.12527916"
9,0.0008840977,"(((x0 * -0.08113835) - 0.040905442) * x1) - -0.07339909"
11,0.0008840974,"((x0 * (x1 * -0.08118893)) - (x1 * 0.040944126)) + 0.07346553"
13,0.0008829815,"(((x0 * 0.07130671) * (-0.20223796 - x1)) + 0.08239233) - (x1 * 0.04685521)"
17,0.0008799834,"((x1 * (-0.054184344 - (((x0 + (x0 * x0)) + -0.4361743) * 0.040674835))) + 0.061864506) * 1.3107941"
