Complexity,Loss,Equation
1,0.009629252,"0.0040599685"
3,0.009202912,"x0 * 0.06551187"
5,0.009005252,"(x0 * 0.10639096) + -0.019243099"
9,0.008981372,"(((x0 * -0.09818242) + 0.17969522) * x0) + -0.025164008"
17,0.008980574,"((x0 * (x0 + (-0.13247786 - ((x0 + 0.6206188) * 1.1161938)))) - (x1 * 0.01608458)) + x0"
