Complexity,Loss,Equation
1,0.0015515472,"0.02797657"
3,0.0014949876,"x2 * 0.05617573"
5,0.0014518258,"(x0 + 1.663761) * 0.00942646"
7,0.0006538747,"((x0 * -0.019061172) + 0.06934003) * x0"
9,0.00013147971,"(0.55612165 - x1) * ((x0 * 0.43217102) - 0.19391362)"
11,8.881814e-5,"(x1 + -0.5569277) * ((0.5090149 - x1) + (x0 * -0.42326778))"
19,5.8605452e-5,"(0.4694142 - (x1 * x1)) * ((x0 + 1.5879123) * (((0.5141848 - x0) * (0.55622536 - x1)) * -0.568508))"
