Complexity,Loss,Equation
1,0.015946576,"0.086991146"
3,0.004462747,"x0 * 0.082140625"
5,0.0023755434,"x0 * (x0 * 0.029663531)"
7,0.0022360499,"((x0 * x1) * 0.055057157) * x0"
9,0.0013910121,"(x0 * (x1 * 0.35836342)) - (x2 - 0.38101682)"
11,0.00076853955,"(((x2 + -0.37637746) - (x0 * 0.115241475)) * -1.8803889) * x0"
13,0.00076611113,"((x0 + 0.10326111) - (x2 - (x1 + (x0 * -0.9529793)))) * x0"
15,0.0006624301,"((x0 * (((x0 * (x1 - 0.6858208)) - -0.75781745) * x2)) - -0.3293826) - x2"
17,0.00018091965,"(x1 + ((((x0 * -0.87050784) - ((-0.39353725 - x0) + x2)) * x0) - x2)) + 0.10073867"
