Complexity,Loss,Equation
1,0.0011299002,"-0.0022258244"
3,0.0011169274,"x0 * -0.013182389"
5,0.0010595989,"(x1 * -0.027481757) * x0"
7,0.00092972064,"((x0 + x1) * -0.080018625) + 0.12527972"
9,0.00088409754,"(((x0 * -0.08119339) + -0.04094505) * x1) - -0.07346786"
11,0.0008825295,"((x1 + ((x1 - -0.6426689) * x0)) - 1.7126809) * -0.056200072"
