Complexity,Loss,Equation
1,0.009629252,"0.0040666154"
3,0.009202912,"x0 * 0.06551159"
5,0.009005253,"(x0 * 0.106309325) + -0.019219644"
9,0.008981373,"((0.17970255 - (x0 * 0.098193735)) * x0) - 0.025164498"
11,0.008981372,"(x0 * 0.1796964) + (((x0 * x0) * -0.098182596) - 0.025164213)"
15,0.008977944,"((x0 - 0.20940529) + ((-1.3002641 + x0) * (x0 * (-0.60903835 + x0)))) * 0.119723745"
17,0.008964904,"(x0 - 0.1547428) * ((((((x0 + x0) + x1) - x0) * -0.28293788) - -0.5818073) * x1)"
19,0.008955198,"((x0 - 0.1547428) * ((((x0 + ((x0 + x1) - x0)) * -0.28293788) - -0.5818073) * x1)) * 0.8823231"
