Complexity,Loss,Equation
1,0.0011299002,"-0.0022353786"
3,0.0011169274,"x0 * -0.0131824"
5,0.0010595988,"x1 * (x0 * -0.027495503)"
7,0.00092972064,"((x1 + x0) * -0.080018215) - -0.12527904"
9,0.00089287193,"((x0 * -0.111795604) + (x1 * -0.08561862)) - -0.13993733"
11,0.0008840971,"((((x0 * -0.08118956) + 1.4991146) - 1.5400583) * x1) + 0.07346492"
15,0.0008825481,"((((x1 + 0.5355331) * ((x0 * -0.059545923) + -0.054116677)) - 0.09333642) + 0.3604216) - 0.14499943"
17,0.0008812836,"0.0113420775 - (((x0 + (x0 - -0.08793468)) * ((x1 + (x0 * 0.5684839)) + -1.0475376)) * 0.07691021)"
19,0.00088013953,"(-0.0042105895 - ((((x0 + x0) - -0.10710571) * (((x0 * 0.80476665) + -1.2360452) + x1)) * -0.038408983)) * -2.0749724"
