Complexity,Loss,Equation
1,0.009629252,"0.00407101"
3,0.009202912,"x0 * 0.0655115"
5,0.009005253,"(x0 * 0.106342085) + -0.019227758"
9,0.008981371,"(((x0 * -0.098029055) - -0.17955881) * x0) + -0.025150087"
19,0.008977675,"(((x0 + 0.16804379) + (((x1 + (x0 * x0)) + x0) * -0.11899885)) - (x0 * 0.7940164)) * x1"
