Complexity,Loss,Equation
1,0.009629252,"0.0040742443"
3,0.009202912,"x0 * 0.06551186"
5,0.009005253,"(x0 * 0.106291726) + -0.019218154"
9,0.008981373,"(((x0 * -0.09818843) - -0.17970209) * x0) - 0.025165036"
13,0.008981372,"(((x0 * -1.0982245) - (-0.3010315 - (x0 + -0.12128154))) * x0) + -0.025172263"
15,0.00898089,"((((x0 - 0.6704451) + 0.15066302) * 0.094369516) * (1.2858492 - (x0 * x1))) + 0.037865534"
