Complexity,Loss,Equation
1,0.46786952,"x0"
3,0.052572068,"x0 * x2"
5,0.03647829,"2.1099708 ^ (x0 - 2.1897597)"
7,0.0252215,"(x1 * 2.156177) ^ (x2 * 7.344725)"
9,0.022305785,"(((x1 + x1) ^ -2.6351614) - 0.29577908) ^ -1.2280447"
11,0.020513535,"((((x1 + x1) ^ -2.170838) - 0.62180007) ^ -0.61768) - 0.37763745"
15,0.0077526835,"(((((x1 - -0.75551236) - (x2 + 0.030928027)) + x1) ^ 3.229057) - x2) * x0"
17,0.0075419303,"((((((x1 - -0.75551236) - (x2 + 0.030928027)) + x1) ^ 3.229057) - x2) * x0) - -0.004918117"
