Complexity,Loss,Equation
1,0.0011299002,"-0.0022353786"
3,0.0011169274,"x0 * -0.013182389"
5,0.0010595989,"(x1 * -0.027481677) * x0"
7,0.00092972064,"0.12527888 - ((x1 + x0) * 0.08001811)"
9,0.00089287193,"((x0 * -0.1117951) + 0.13993667) + (x1 * -0.08561823)"
11,0.00088409707,"(((-1.0409448 - (x0 * 0.08118954)) * x1) + 0.07346672) + x1"
