Complexity,Loss,Equation
1,0.0011299002,"-0.0022255622"
3,0.0011169274,"x0 * -0.013182386"
5,0.0010595989,"x0 * (x1 * -0.027481759)"
7,0.00092972064,"((x1 + x0) * -0.08001893) + 0.1252802"
9,0.00088409765,"(x1 * ((x0 * -0.08115947) + -0.040925976)) + 0.07343306"
11,0.0008840974,"(0.073465325 - (x0 * (x1 * 0.081188805))) + (x1 * -0.040944)"
13,0.0008835385,"((x1 + 0.118062705) * (((x0 + -0.25310814) * -0.07606546) + -0.06506417)) + 0.08663095"
19,0.0008834497,"(((x0 * 0.048363324) * ((x0 * x1) + (-3.457061 - x1))) * (x0 + (x1 + -1.4213402))) + 0.0049616434"
